[14:57:49.351] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.neoForgeVersion, 21.1.233, --fml.fmlVersion, 4.0.42, --fml.mcVersion, 1.21.1, --fml.neoFormVersion, 20240808.144430, nogui] 
[14:57:49.365] [main/INFO] [Launcher/MODLAUNCHER]: JVM identified as Eclipse Adoptium OpenJDK 64-Bit Server VM 21.0.11+10-LTS 
[14:57:49.372] [main/INFO] [Launcher/MODLAUNCHER]: ModLauncher 11.0.5+main.901c6ea8 starting: java version 21.0.11 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0 
[14:57:50.772] [main/INFO] [loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver 
[14:57:51.026] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.7 Source=union:/C:/Users/Windows/Documents/Codex/2026-07-10/goa/tmp/vvh-server-work-final4-20260808/server/libraries/net/fabricmc/sponge-mixin/0.15.2+mixin.0.8.7/sponge-mixin-0.15.2+mixin.0.8.7.jar%2373!/ Service=ModLauncher Env=SERVER 
[14:57:51.705] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "server-1.21.1-20240808.144430-srg.jar" [locator: production server provider +net.neoforged:neoforge:21.1.233:server] 
[14:57:51.760] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "neoforge-21.1.233-universal.jar" [locator: PathBasedLocator[name=neoforge, paths=[libraries\net\neoforged\neoforge\21.1.233\neoforge-21.1.233-universal.jar]], reader: mod manifest] 
[14:57:51.769] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found library file "~nonexistent" [locator: org.sinytra.connector.locator.ConnectorEarlyLocatorBootstrap@4bf3798b] 
[14:57:51.802] [main/INFO] [loading.moddiscovery.ModDiscoverer/SCAN]: Found mod file "accessories-neoforge-1.1.0-beta.53+1.21.1.jar" [locator: {mods folder locator at C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\mods}, reader: mod manifest] 
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:bogged as entity.minecraft.bogged with weight 5, min day 40 and max day 50
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:cave_spider as entity.minecraft.cave_spider with weight 10, min day 40 and max day 50
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:witch as entity.minecraft.witch with weight 5, min day 40 and max day 50
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:pillager as entity.minecraft.pillager with weight 10, min day 40 and max day 50
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:zombified_piglin as entity.minecraft.zombified_piglin with weight 10, min day 40 and max day 50
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:zombie_horse as entity.minecraft.zombie_horse with weight 3, min day 40 and max day 50
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:wither_skeleton as entity.minecraft.wither_skeleton with weight 10, min day 50 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:phantom as entity.minecraft.phantom with weight 5, min day 50 and max day 50
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:vindicator as entity.minecraft.vindicator with weight 10, min day 50 and max day 50
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:zoglin as entity.minecraft.zoglin with weight 5, min day 40 and max day 40
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:ravager as entity.minecraft.ravager with weight 5, min day 50 and max day 50
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:evoker as entity.minecraft.evoker with weight 5, min day 50 and max day 50
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:piglin_brute as entity.minecraft.piglin_brute with weight 10, min day 60 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:skeleton_horse as entity.minecraft.skeleton_horse with weight 10, min day 60 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:cave_spider as entity.minecraft.cave_spider with weight 10, min day 60 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:zombie_horse as entity.minecraft.zombie_horse with weight 5, min day 60 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:ravager as entity.minecraft.ravager with weight 3, min day 60 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:phantom as entity.minecraft.phantom with weight 3, min day 60 and max day 0
[15:00:03] [main/INFO] [hordes/]: loaded horde table hordes:mixed_mobs
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:pillager as entity.minecraft.pillager with weight 15, min day 0 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:vindicator as entity.minecraft.vindicator with weight 10, min day 0 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:witch as entity.minecraft.witch with weight 5, min day 20 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:ravager as entity.minecraft.ravager with weight 5, min day 30 and max day 40
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:evoker as entity.minecraft.evoker with weight 3, min day 40 and max day 40
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:illusioner as entity.minecraft.illusioner with weight 5, min day 50 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:ravager as entity.minecraft.ravager with weight 3, min day 50 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:ravager as entity.minecraft.ravager with weight 5, min day 50 and max day 0
[15:00:03] [main/INFO] [hordes/]: loaded horde table hordes:illagers
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:skeleton as entity.minecraft.skeleton with weight 10, min day 0 and max day 20
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:skeleton as entity.minecraft.skeleton with weight 20, min day 0 and max day 30
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:skeleton_horse as entity.minecraft.skeleton_horse with weight 5, min day 20 and max day 50
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:stray as entity.minecraft.stray with weight 8, min day 20 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:bogged as entity.minecraft.bogged with weight 2, min day 20 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:wither_skeleton as entity.minecraft.wither_skeleton with weight 10, min day 40 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:skeleton_horse as entity.minecraft.skeleton_horse with weight 3, min day 40 and max day 0
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:skeleton_horse as entity.minecraft.skeleton_horse with weight 2, min day 40 and max day 0
[15:00:03] [main/INFO] [hordes/]: loaded horde table hordes:skeletons
[15:00:03] [main/INFO] [hordes/]: Loaded entity minecraft:zombie as entity.minecraft.zombie with weight 30, min day 0 and max day 0
[15:00:03] [main/INFO] [hordes/]: loaded horde table hordes:fallback
[15:00:03] [main/INFO] [hordes/]: loaded horde script hordes:default
[15:00:03] [main/INFO] [hordes/]: Loading conversion table hordes:infection_conversions
[15:00:03] [main/INFO] [hordes/]: Loaded conversion entity.minecraft.villager to entity.minecraft.zombie_villager with an infection resistance of 0.15
[15:00:03] [main/INFO] [hordes/]: Loaded conversion entity.minecraft.horse to entity.minecraft.zombie_horse with an infection resistance of 0.35
[15:00:03] [main/INFO] [hordes/]: Loaded conversion entity.minecraft.piglin to entity.minecraft.zombified_piglin with an infection resistance of 0.15
[15:00:03] [main/INFO] [hordes/]: Loaded conversion entity.minecraft.piglin_brute to entity.minecraft.zombified_piglin{Attributes:[{Base:50.0f,Name:"generic.max_health"}],chat_name:"entity.hordes.ZombifiedPiglinBrute.name",texture:"hordes:textures/entity/zombified_piglin_brute.png"} with an infection resistance of 0.65
[15:00:03] [main/INFO] [hordes/]: Loaded conversion entity.minecraft.hoglin to entity.minecraft.zoglin with an infection resistance of 0.85
[15:00:03] [main/INFO] [hordes/]: Loaded conversion entity.minecraft.wandering_trader to entity.minecraft.zombie_villager{VillagerData:{type:"none"},chat_name:"entity.hordes.ZombieWanderingTrader.name",texture:"hordes:textures/entity/zombie_wandering_trader.png"} with an infection resistance of 0.15
[15:00:03] [main/INFO] [hordes/]: Loaded conversion entity.minecraft.pillager to entity.minecraft.zombie_villager{Attributes:[{Base:24.0f,Name:"generic.max_health"}],VillagerData:{type:"none"},chat_name:"entity.hordes.ZombiePillager.name",texture:"hordes:textures/entity/zombie_pillager.png"} with an infection resistance of 0.15
[15:00:03] [main/INFO] [hordes/]: Loaded conversion entity.minecraft.vindicator to entity.minecraft.zombie_villager{Attributes:[{Base:24.0f,Name:"generic.max_health"}],VillagerData:{type:"none"},chat_name:"entity.hordes.ZombieVindicator.name",texture:"hordes:textures/entity/zombie_vindicator.png"} with an infection resistance of 0.65
[15:00:03] [main/INFO] [hordes/]: Loaded conversion entity.minecraft.evoker to entity.minecraft.zombie_villager{Attributes:[{Base:24.0f,Name:"generic.max_health"}],VillagerData:{type:"none"},chat_name:"entity.hordes.ZombieEvoker.name",texture:"hordes:textures/entity/zombie_evoker.png"} with an infection resistance of 0.5
[15:00:03] [main/INFO] [hordes/]: Loaded conversion entity.minecraft.illusioner to entity.minecraft.zombie_villager{Attributes:[{Base:32.0f,Name:"generic.max_health"}],VillagerData:{type:"none"},chat_name:"entity.hordes.ZombieIllusioner.name",texture:"hordes:textures/entity/zombie_illusioner.png"} with an infection resistance of 0.6
[15:00:03] [main/INFO] [hordes/]: Loaded conversion entity.minecraft.witch to entity.minecraft.zombie_villager{Attributes:[{Base:26.0f,Name:"generic.max_health"}],VillagerData:{type:"none"},chat_name:"entity.hordes.ZombieWitch.name",texture:"hordes:textures/entity/zombie_witch.png"} with an infection resistance of 0.7
[15:00:03] [main/INFO] [hordes/]: Loading immunity item list hordes:immunity_items
[15:00:03] [main/INFO] [hordes/]: Loaded immunity item minecraft:enchanted_golden_apple with duration 150
[15:00:03] [main/INFO] [hordes/]: Loading wearables protection list hordes:wearables_protection
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:leather_boots with modifier 0.05
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:leather_leggings with modifier 0.05
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:leather_chestplate with modifier 0.05
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:leather_helmet with modifier 0.05
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:chainmail_boots with modifier 0.05
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:chainmail_leggings with modifier 0.05
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:chainmail_chestplate with modifier 0.05
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:chainmail_helmet with modifier 0.05
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:iron_boots with modifier 0.1
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:iron_leggings with modifier 0.1
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:iron_chestplate with modifier 0.1
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:iron_helmet with modifier 0.1
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:golden_boots with modifier 0.1
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:golden_leggings with modifier 0.1
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:golden_chestplate with modifier 0.1
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:golden_helmet with modifier 0.1
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:diamond_boots with modifier 0.15
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:diamond_leggings with modifier 0.15
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:diamond_chestplate with modifier 0.15
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:diamond_helmet with modifier 0.15
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:netherite_boots with modifier 0.2
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:netherite_leggings with modifier 0.2
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:netherite_chestplate with modifier 0.2
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:netherite_helmet with modifier 0.2
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:turtle_helmet with modifier 0.2
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:leather_horse_armor with modifier 0.3
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:iron_horse_armor with modifier 0.4
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:golden_horse_armor with modifier 0.4
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:diamond_horse_armor with modifier 0.5
[15:00:03] [main/INFO] [hordes/]: Loaded wearable protection minecraft:wolf_armor with modifier 1.0
[15:00:03] [main/INFO] [hordes/]: Loading entity infection list hordes:infection_entities
[15:00:03] [main/INFO] [hordes/]: Loaded infection entity minecraft:zombie with infect chance 0.75
[15:00:03] [main/INFO] [hordes/]: Loaded infection entity minecraft:zombie_villager with infect chance 0.75
[15:00:03] [main/INFO] [hordes/]: Loaded infection entity minecraft:husk with infect chance 0.8
[15:00:03] [main/INFO] [hordes/]: Loaded infection entity minecraft:drowned with infect chance 0.7
[15:00:03] [main/INFO] [hordes/]: Loaded infection entity minecraft:zombie_horse with infect chance 0.7
[15:00:03] [main/INFO] [hordes/]: Loaded infection entity minecraft:zombified_piglin with infect chance 0.7
[15:00:03] [main/INFO] [hordes/]: Loaded infection entity minecraft:zoglin with infect chance 0.5
[15:00:03] [main/INFO] [hordes/]: Loaded infection entity hordes:zombie_player with infect chance 0.75
[15:00:03] [main/INFO] [hordes/]: Loaded infection entity hordes:husk_player with infect chance 0.8
[15:00:03] [main/INFO] [hordes/]: Loaded infection entity hordes:drowned_player with infect chance 0.7
[15:00:03] [main/INFO] [rechiseled/]: Loaded 44 chiseling recipes
[15:00:03] [main/WARN] [minecraft/MappedRegistry]: Not all defined tags for registry ResourceKey[minecraft:root / minecraft:block] are present in data pack: c:incorrect_for_silver_tool, cataclysm:needs_black_steel_tool, cataclysm:needs_monstrosity_tool
[15:00:03] [main/WARN] [minecraft/MappedRegistry]: Not all defined tags for registry ResourceKey[minecraft:root / minecraft:entity_type] are present in data pack: minecraft:sensitive_to_smite
[15:00:05] [main/INFO] [Supplementaries/]: Registering custom dispenser behaviors
[15:00:05] [main/INFO] [co.po.sl.SliceAndDice/]: Injecting recipes
[15:00:05] [main/WARN] [ModernFix/]: Initial datapack load took 24.26 s
[15:00:05] [Server thread/INFO] [minecraft/DedicatedServer]: Starting minecraft server version 1.21.1
[15:00:05] [Server thread/INFO] [minecraft/DedicatedServer]: Loading properties
[15:00:05] [Server thread/INFO] [minecraft/DedicatedServer]: Default game type: SURVIVAL
[15:00:05] [Server thread/INFO] [minecraft/MinecraftServer]: Generating keypair
[15:00:05] [Server thread/INFO] [minecraft/DedicatedServer]: Starting Minecraft server on *:25565
[15:00:06] [Server thread/INFO] [de.ry.sa.Sable/]: Adding UDP server channel future
[15:00:06] [Netty Server IO #0/INFO] [de.ry.sa.Sable/]: Server UDP channel active
[15:00:06] [Server thread/INFO] [minecraft/ServerConnectionListener]: Using default channel type
[15:00:06] [Server thread/WARN] [minecraft/DedicatedServer]: **** SERVER IS RUNNING IN OFFLINE/INSECURE MODE!
[15:00:06] [Server thread/WARN] [minecraft/DedicatedServer]: The server will make no attempt to authenticate usernames. Beware.
[15:00:06] [Server thread/WARN] [minecraft/DedicatedServer]: While this makes the game possible to play without internet access, it also opens up the ability for hackers to connect with any username they choose.
[15:00:06] [Server thread/WARN] [minecraft/DedicatedServer]: To change this, set "online-mode" to "true" in the server.properties file.
[15:00:06] [Server thread/INFO] [Puzzles Lib/]: Dispatching loading event for config enchantinginfuser-server.toml
[15:00:06] [Server thread/INFO] [FluxNetworks/Energy]: Energy blacklist loaded: 0 block entries, 0 item entries
[15:00:06] [Server thread/WARN] [ne.ne.fm.co.ConfigTracker/CONFIG]: Configuration file C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\config\irons_spellbooks-server.toml is not correct. Correcting
[15:00:06] [Server thread/WARN] [ne.ne.ne.co.ModConfigSpec/CORE]: Configuration LoadedConfig[config=SynchronizedConfig{DataHolder:{kinetics=SynchronizedConfig{DataHolder:{deployerKillDropXp=true, deployerKillXpScale=1.0, deployerMineDropXp=true, deployerMineXpScale=1.0, deployerCollectXp=true, deployerMendItem=true, deployerSweepAttack=true, crushingWheelKillDropXp=true, crushingWheelKillDropXpChance=0.30000001192092896, crushingWheelKillDropXpScale=0.3400000035762787, stressValues=SynchronizedConfig{DataHolder:{v1=SynchronizedConfig{DataHolder:{impact=SynchronizedConfig{DataHolder:{mechanical_grindstone=4.0, grindstone_drain=4.0}}}}}}, fluids=SynchronizedConfig{DataHolder:{experienceVaporizeOnPlacement=true, printerFluidCapacity=4000, enableWrittenBookPrinting=true, enableEnchantedBookPrinting=true, enableCreateCopiableItemPrinting=true, enablePackagePatternPrinting=true, enablePackageAddressPrinting=true, enableCustomNamePrinting=true, enableBannerPatternPrinting=true, printingCustomNameAsItemName=false, printingGenerationChange=-3, printingEnchantedBookCostMultiplier=1.0, printingEnchantedBookDenylistStopCopying=true, blazeEnchanterFluidCapacity=4000, blazeForgerFluidCapacity=4000, experienceLanternFluidCapacity=1000, experienceLanternDrainRate=50, experienceLanternPullToggle=true, experienceLanternPullRadius=10, experienceLanternPullForceMultiplier=0.07500000298023224, mechanicalGrindstoneFluidCapacity=1000}}, enchantments=SynchronizedConfig{DataHolder:{blazeEnchanterMaxEnchantLevel=30, blazeEnchanterMaxSuperEnchantLevel=60, blazeEnchanterBlockedLightningCurseChance=0.5, blazeEnchanterBlockedLightningCurseCount=1, blazeEnchanterBlockedLightningCurseMaxLevel=1, blazeEnchanterMaxLevelExtension=1, blazeForgerMaxLevelExtension=1, ignoreEnchantmentCompatibility=true, extractEnchantmentRespectLevelExtension=false}}, processing=SynchronizedConfig{DataHolder:{regularLightningStrikeTransformXpBlockChance=1.0, classicBlazeEnchanterFluidCapacity=4000, classicBlazeEnchanterNormalEnchantingCostCoefficient=1.0, classicBlazeEnchanterSuperEnchantingCostCoefficient=1.0, classicBlazeEnchanterSuperEnchantingCurseLevelDroppingRate=0.25, blazeEnchanterNormalEnchantingCostMultiplier=1.0, blazeEnchanterSuperEnchantingCostMultiplier=1.0, blazeEnchanterDirectEnchantingCostMultiplier=1.0, blazeEnchanterTemplateEnchantingCostMultiplier=1.0, blazeForgerNormalForgingCostMultiplier=1.0, blazeForgerSuperForgingCostMultiplier=1.0, blazeForgerMergeCostMultiplier=1.0, blazeForgerApplyCostMultiplier=1.0, blazeForgerExtractCostMultiplier=1.0, blazeForgerConflictExtraLevelCost=1, blazeForgerDurabilityRepairLevelCost=2}}}}}}, path=C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\config\create_enchantment_industry-server.toml, modConfig=net.neoforged.fml.config.ModConfig@60801dea] is not correct. Correcting
[15:00:06] [Server thread/WARN] [ne.ne.ne.co.ModConfigSpec/CORE]: Incorrect key kinetics.fluids.mechanicalGrindstoneFluidCapacity was corrected from 1000 to its default, 5000. 
[15:00:06] [Server thread/WARN] [ne.ne.ne.co.ModConfigSpec/CORE]: Configuration LoadedConfig[config=SynchronizedConfig{DataHolder:{balance=SynchronizedConfig{DataHolder:{lord actions=SynchronizedConfig{DataHolder:{lordSpeedEnabled=true, lordAttackSpeedCooldown=120, lordSpeedDuration=30, lordAttackSpeedEnabled=true, lordAttackSpeedDuration=30, lordSpeedCooldown=120}}, hunterPlayer=SynchronizedConfig{DataHolder:{strengthType=0.5, strengthMaxMod=0.3}}, hunterActions=SynchronizedConfig{DataHolder:{potionResistanceCooldown=1200, awarenessDuration=2147483647, potionResistanceDuration=400, disguiseEnabled=true, disguiseVisibilityMod=0.2, potionResistanceEnabled=true, awarenessRadius=25, awarenessEnabled=true, awarenessCooldown=1, disguiseInvisibleSQ=128}}, vampirePlayer=SynchronizedConfig{DataHolder:{naturalArmorToughnessIncrease=8, sunscreenBuff=false, fireVulnerabilityMod=1.5, sundamageWeaknessMinLevel=2, nightVisionDisabled=false, exhaustionMaxMod=1.0, bloodUsagePeaceful=false, sundamageWaterblocks=4, sundamageNauseaMinLevel=3, sundamageNausea=false, playerBloodSaturation=1.5, sundamageInstantDeath=false, naturalArmorBaseValue=10, neonatalDuration=2, naturalArmorIncrease=10, maxYellowBorderPercentage=15, bloodVisionDisabled=false, healthMaxMod=20.0, attackSpeedMaxMod=0.15, armorPenalty=true, bloodExhaustionFactor=0.3, sundamageMinLevel=4, speedMaxMod=0.5, immortalFromDamageSources=[], fireResistanceReplace=false, sundamage=1.0, dbnoDuration=30, sanguinareAverageDuration=900, naturalArmorRegenDuration=2}}, entityActions=SynchronizedConfig{DataHolder:{ignoreSundamageDuration=5, invisibilityDuration=4, speedCooldown=6, garlicCooldown=5, regenerationAmount=40, healAmount=30, sunscreenDuration=9, healthThreshold=0.3, regenerationDuration=5, garlicDuration=5, batspawnAmount=4, sunscreenCooldown=10, darkProjectileDamage=5.0, invisibilityCooldown=7, healCooldown=7, regenerationCooldown=8, darkProjectileIndirectDamage=2.0, speedDuration=4, darkProjectileCooldown=10, speedAmount=0.14, batspawnCooldown=15, ignoreSundamageCooldown=6}}, vampireSkills=SynchronizedConfig{DataHolder:{bloodThirstReduction1=-0.95, smallAttackDamageMultiplier=0.10000000149011612, swordFinisherOnPlayer=true, speedBoost=0.15, smallAttackDamageModifier=1.0, dbnoReduction=0.5, sundamageReduction1=-0.5, neonatalReduction=0.5, swordFinisherMaxHealth=0.25, jumpBoost=1, bloodVisionDistanceSq=1600, smallAttackSpeedModifier=0.15}}, vampire_refinements=SynchronizedConfig{DataHolder:{halfInvulnerableThresholdMod=0.7, bloodChargeSpeedMod=3, swordFinisherThresholdMod=1.25, darkBloodProjectileAOECooldownMod=2.0, sunscreenDurationMod=1.5, darkBloodProjectileAOERange=16, rageFuryDurationBonus=5, teleportDistanceMod=1.5, freezeDurationMod=1.4, vistaMod=1.0, darkBloodProjectileDamageMod=1.5, swordTrainingSpeedMod=1.2, teleportCooldownMod=0.5}}, minions=SynchronizedConfig{DataHolder:{deathRecoveryTime=220, minionPerLordLevel=2, resourceCooldown=1500, equipmentRepairAmount=20, resourceCooldownOfflineMult=20.0}}, general=SynchronizedConfig{DataHolder:{vampireSwordChargingFactor=5.0E-4, holyWaterSplashDamage=7, holyWaterBlindnessDuration=160, dropOrchidFromLeavesChance=25, zombieIgnoreVampire=true, golemAttackNonVillageFaction=true, crossbowDamageMult=1.0, taskMasterMaxTaskAmount=3, vampireSwordBloodUsageFactor=0.5, creeperIgnoreVampire=true, allowInfiniteSpecialArrows=true, garlicDiffuserStartupTime=100, holyWaterTierDamageInc=3.0, skeletonIgnoreVampire=true, canCancelSanguinare=true, skillPointsPerLevel=3.0, skillPointsPerLordLevel=3.0, taskDurationSinglePlayer=120, taskDurationDedicatedServer=1440, holyWaterNauseaDuration=200, arrowVampireKillerMaxHealth=80, hunterTentMaxSpawn=4}}, hunterSkills=SynchronizedConfig{DataHolder:{majorAttackSpeedModifier=0.7, instantKill2OnlyNPC=true, garlicDiffuserEnhancedDist=1, instantKill2MaxHealth=200, smallAttackDamageModifier=1.0, instantKill1FromBehind=false, instantKill1MaxHealth=0.35, instantKill1Player=true, garlicDiffuserNormalDist=0, garlicDiffuserWeakDist=2, smallAttackSpeedModifier=0.2}}, vampireActions=SynchronizedConfig{DataHolder:{jumpBoostDuration=2147483647, invisibilityDuration=25, rageCooldown=20, rageMinDuration=13, disguiseEnabled=true, sunscreenDuration=40, batDuration=2147483647, regenerationEnabled=true, batCooldown=0, sunscreenCooldown=500, disguiseCooldown=60, halfInvulnerableDuration=30, invisibilityCooldown=25, halfInvulnerableBloodCost=4, regenerationCooldown=60, invisibilityEnabled=true, batFlightSpeed=0.02500000037252903, darkBloodProjectileEnabled=true, hissingCooldown=60, jumpBoostCooldown=0, darkBloodProjectileDamage=6.0, halfInvulnerableCooldown=60, disguiseDuration=60, halfInvulnerableEnabled=true, batAllowInteraction=false, teleportCooldown=1, rageEnabled=true, jumpBoostEnabled=true, hissingEnabled=true, freezeEnabled=true, freezeDuration=10, regenerationDuration=20, sunscreenEnabled=true, summonBatsCount=16, teleportEnabled=true, halfInvulnerableThreshold=0.4, batExhaustion=0.004999999888241291, batHealthReduction=0.9, summonBatsEnabled=true, freezeCooldown=60, batEnabled=true, rageDurationIncrease=10, teleportMaxDistance=150, summonBatsCooldown=300, darkBloodProjectileCooldown=4}}, village=SynchronizedConfig{DataHolder:{notifyDistanceSQ=40000, maxVillagerRespawn=30, randomRaidChance=1.38888888889E-4, forceTargetTime=80, phase1Duration=80, maxTotemRadius=100}}, items=SynchronizedConfig{DataHolder:{applicableOilPickaxeReverse=false, applicableOilArmorReverse=false, applicableOilSwordReverse=false}}}}}}, path=C:\Users\Windows\Documents\Codex\2026-07-10\goa\tmp\vvh-server-work-final4-20260808\server\config\vampirism-balance.toml, modConfig=net.neoforged.fml.config.ModConfig@5db45d8a] is not correct. Correcting
[15:00:06] [Server thread/WARN] [ne.ne.ne.co.ModConfigSpec/CORE]: Incorrect key balance.vampire_refinements.teleportCooldownMod was corrected from 0.5 to its default, 1.0. 
[15:00:06] [Server thread/INFO] [Di.se.di.co.co.ConfigHandler/]: Initialising config for [DistantHorizons]
[15:00:07] [Server thread/INFO] [Di.se.di.co.co.ConfigHandler/]: [DistantHorizons] Config initialised
[15:00:07] [Server thread/INFO] [Di.se.di.co.co.ev.IgnoredDimensionCsvHandler/]: Dimension ignoring disabled, DH will render all dimensions.
[15:00:07] [Server thread/INFO] [co.se.di.co.lo.DhLogger/]: Applying config to loggers
[15:00:07] [Server thread/INFO] [Di.se.di.co.Initializer/]: Garbage collectors: [G1 Young Generation, G1 Concurrent GC, G1 Old Generation]
[15:00:07] [Server thread/WARN] [Di.se.di.co.Initializer/]: Distant Horizons: G1 Garbage collector detected.
This can cause FPS stuttering. 
It's recommended to use a concurrent garbage collector 
like ZGC (Java 21+) or Shenandoah (Java 8 through 17) 
for a smoother experience. 
This warning can be disabled in the DH config.
[15:00:07] [Server thread/INFO] [Di.se.di.co.Initializer/]: Explicit Garbage Collection: [Enabled]
[15:00:07] [Server thread/INFO] [Di.se.di.co.AbstractModInitializer_neoforge/]: Running Delayed setup...
[15:00:07] [Server thread/INFO] [Di.se.di.co.AbstractModInitializer_neoforge/]: Delayed setup complete, firing DhApiAfterDhInitEvent event...
[15:00:07] [Server thread/INFO] [Di.se.di.co.ja.up.SelfUpdater/]: Checking for Distant Horizons [STABLE] update for MC [1.21.1]...
[15:00:07] [Server thread/INFO] [Di.se.di.co.ja.up.SelfUpdater/]: Distant Horizons already up to date.
[15:00:07] [Server thread/INFO] [Di.se.di.co.AbstractModInitializer_neoforge/]: Distant Horizons server Initialized at 
[15:00:07] [Server thread/INFO] [Di.se.di.co.wo.AbstractDhWorld/]: Started [DhServerWorld] of type [SERVER_ONLY].
[15:00:07] [Server thread/INFO] [minecraft/DedicatedServer]: Preparing level "vvh-ci-world"
[15:00:07] [Server thread/INFO] [de.ry.sa.Sable/]: Creating physics pipeline for ResourceKey[minecraft:dimension / minecraft:overworld] using RapierPhysicsPipelineProvider
